ASV	Kingdom	Phylum	Class	Order	Family	Genus	Species
0786bddaa32ae36e47e11d140456182e	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Bacillales	 f__Bacillaceae	 g__Pseudogracilibacillus	
0bfafb719ba033cf079971f761e484eb	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Bacillales	 f__Bacillaceae	 g__Pseudogracilibacillus	
4f39f30b0d0b2d28b66400cd3ed0340c	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Bacillales	 f__Bacillaceae	 g__Pseudogracilibacillus	
7d444d5b628d8049b1095dde08f20d37	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Bacillales	 f__Bacillaceae	 g__Pseudogracilibacillus	
b834a596ec9565e905d7337b8ffca2d2	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Bacillales	 f__Bacillaceae	 g__Pseudogracilibacillus	
d0626c6ea6e233f4e4a57d34e0cbb57f	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Bacillales	 f__Bacillaceae	 g__Pseudogracilibacillus	
e722c63b850f2c7e88bfe5a18bcb3df8	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Bacillales	 f__Bacillaceae	 g__Pseudogracilibacillus	
f5747bcb18834fbc8f51d7a1c23ab9e8	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Bacillales	 f__Bacillaceae	 g__Pseudogracilibacillus	
08dfe079c99cb0017052a206f777fad1	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Oceanospirillales	 f__Pseudohongiellaceae	 g__Pseudohongiella	 s__metagenome
e8d940aee6ef00ebef57b419372a116a	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Oceanospirillales	 f__Pseudohongiellaceae	 g__Pseudohongiella	 s__metagenome
15d27558ef040ad9e8ae28b60a23908a	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Oceanospirillales	 f__Pseudohongiellaceae	 g__Pseudohongiella	 s__uncultured_bacterium
c707d2758474ef30fed85f77408e5937	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Oceanospirillales	 f__Pseudohongiellaceae	 g__Pseudohongiella	 s__uncultured_bacterium
ded0135b1bc0e5abdca9b20a9ef075d3	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Xanthobacteraceae	 g__Pseudolabrys	 s__uncultured_bacterium
99e83d7e4c3ce2c410928f45c243167a	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Pseudomonadaceae	 g__Pseudomonas	 s__[Spirillum]_lunatum
a3c44f7cb62f99e79a57441e0d8bf650	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Pseudomonadaceae	 g__Pseudomonas	 s__[Spirillum]_lunatum
9266638b81b2ed4d190c6d224758c427	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Pseudomonadaceae	 g__Pseudomonas	 s__bioreactor_metagenome
b55aa87af3c8655b3eec4d5a36a7d325	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Pseudomonadaceae	 g__Pseudomonas	 s__bioreactor_metagenome
c6680f0e691434903c904d296814735a	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Pseudomonadaceae	 g__Pseudomonas	 s__bioreactor_metagenome
10c5005173f444d38bd9c832dd1c4f51	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Pseudomonadaceae	 g__Pseudomonas	 s__Pseudomonas_caeni
2a9205236d9d239c1fdcee0507722126	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Pseudomonadaceae	 g__Pseudomonas	 s__Pseudomonas_caeni
3f3001dc701786d36cae30b597a93e69	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Pseudomonadaceae	 g__Pseudomonas	 s__Pseudomonas_caeni
45c357bc39e071186bf7d402ec1779d7	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Pseudomonadaceae	 g__Pseudomonas	 s__Pseudomonas_caeni
5b64dcb31fc9394862ec1a8c920645d5	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Pseudomonadaceae	 g__Pseudomonas	 s__Pseudomonas_caeni
63403aa0515deb0039fbfb793b870272	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Pseudomonadaceae	 g__Pseudomonas	 s__Pseudomonas_caeni
b585382a85e05646d201df71f5e3ca82	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Pseudomonadaceae	 g__Pseudomonas	 s__Pseudomonas_caeni
bca193818e5aec96b771dcc71af03412	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Pseudomonadaceae	 g__Pseudomonas	 s__Pseudomonas_caeni
e3072a5f070f3110d40cecac984f986f	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Pseudomonadaceae	 g__Pseudomonas	 s__Pseudomonas_caeni
e62005a1c4f4ba0517bac6c9938ba60e	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Pseudomonadaceae	 g__Pseudomonas	 s__Pseudomonas_flexibilis
4ac6ae8ce9e2f10d37c596a9eb06764c	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Pseudomonadaceae	 g__Pseudomonas	 s__Pseudomonas_litoralis
9bc32c12fca4ce64f782f610dcc119f8	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Pseudomonadaceae	 g__Pseudomonas	 s__Pseudomonas_litoralis
f9327cb291d793e329fde99371ef28fc	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Pseudomonadaceae	 g__Pseudomonas	 s__Pseudomonas_litoralis
be32aa698b7d0dfe5ebcd78bd731be35	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Pseudomonadaceae	 g__Pseudomonas	 s__Pseudomonas_pertucinogena
2c6e08a9ab9148a1dc8475b7adfd0383	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Pseudomonadaceae	 g__Pseudomonas	 s__Pseudomonas_thermotolerans
6cb51bb3080d610f3ab59571cbf60352	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Pseudomonadaceae	 g__Pseudomonas	 s__Pseudomonas_thermotolerans
3c8cf07001225120e91b3b1dcd832dd5	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Pseudomonadaceae	 g__Pseudomonas	 s__Pseudomonas_xanthomarina
78d68dfc89a8dc20c7adca3281c3faec	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Pseudomonadaceae	 g__Pseudomonas	 s__Pseudomonas_xanthomarina
c55da16f7bb7e9f858929286c9a8bffd	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Pseudomonadaceae	 g__Pseudomonas	 s__Pseudomonas_xanthomarina
cead671189403f9036e857c7cc4b1348	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Pseudomonadaceae	 g__Pseudomonas	 s__Pseudomonas_xanthomarina
af91ad4292f18b2961374d9e289da9d3	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Pseudomonadaceae	 g__Pseudomonas	 s__uncultured_compost
61829978121c4e24ff14f8b625fe3c18	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Pseudomonadaceae	 g__Pseudomonas	 s__uncultured_Pseudomonadaceae
0420ffbaeb0f648819db8384f9c682aa	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Pseudomonadaceae	 g__Pseudomonas	
0718d72870f5ad5d8d3925dac48330a9	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Pseudomonadaceae	 g__Pseudomonas	
0afee989a5057e9c0bb87236f1637669	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Pseudomonadaceae	 g__Pseudomonas	
0ddcd311e02f742e2e0e61ce02cf9c29	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Pseudomonadaceae	 g__Pseudomonas	
152ccc6604f3cdb9204a1257cd00d475	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Pseudomonadaceae	 g__Pseudomonas	
17c2d138f1181a5a0b26bb79a1710923	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Pseudomonadaceae	 g__Pseudomonas	
2847ec303df73c2560d6d928f8493bf3	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Pseudomonadaceae	 g__Pseudomonas	
2a8471ce40ef3a551ea3b910bb58e565	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Pseudomonadaceae	 g__Pseudomonas	
32eab89432626a4be99bbdc1b23b743e	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Pseudomonadaceae	 g__Pseudomonas	
38a56dd0f7852550cde48731b83d78c2	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Pseudomonadaceae	 g__Pseudomonas	
38c27ceaed634984c1225a82648cf571	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Pseudomonadaceae	 g__Pseudomonas	
3d8263ef775befcf4721862a068cab64	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Pseudomonadaceae	 g__Pseudomonas	
44460ce8785bc71899ec6de6c8a49be7	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Pseudomonadaceae	 g__Pseudomonas	
453e601a50c7e3b94e740515eb565c7e	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Pseudomonadaceae	 g__Pseudomonas	
472466279b75a9efd1ce4fbc71e9f0bd	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Pseudomonadaceae	 g__Pseudomonas	
5648dccee530d68ceb3e4d7d22cf8756	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Pseudomonadaceae	 g__Pseudomonas	
5aec9bd35889489e4a05c78a82358060	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Pseudomonadaceae	 g__Pseudomonas	
5bb59902b8b08aea93c5ab30576be366	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Pseudomonadaceae	 g__Pseudomonas	
5be91d78ab696679ced932f4a1e106f8	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Pseudomonadaceae	 g__Pseudomonas	
637b9b3f4d1cbb1a10c07817619cdf69	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Pseudomonadaceae	 g__Pseudomonas	
6f3f68e5c8e2a11b388ddbbea9fa182d	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Pseudomonadaceae	 g__Pseudomonas	
6fd077d8f3c886291b0797dba7d89eee	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Pseudomonadaceae	 g__Pseudomonas	
78db7fa6b16b73b101fbb8b282b5330e	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Pseudomonadaceae	 g__Pseudomonas	
8b5884acc8c736df09c4260b50dc9297	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Pseudomonadaceae	 g__Pseudomonas	
99d728bd5bacaa3408f1fe07c9bf67ce	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Pseudomonadaceae	 g__Pseudomonas	
99e433a3ce4d5290445f668df2c9147e	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Pseudomonadaceae	 g__Pseudomonas	
9cecc3178a8cf9bdd504b6b646bce292	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Pseudomonadaceae	 g__Pseudomonas	
a47f1d9b166707448add5c1c113eb511	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Pseudomonadaceae	 g__Pseudomonas	
a5a882274c3f82058b4431578827d01a	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Pseudomonadaceae	 g__Pseudomonas	
a79ba7a19d36e7e2a552abea29939981	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Pseudomonadaceae	 g__Pseudomonas	
b213398a2f201322cc07fe305b14fd37	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Pseudomonadaceae	 g__Pseudomonas	
b8d0d6d4da660bbb80529edfe85b2548	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Pseudomonadaceae	 g__Pseudomonas	
bed56ffa9e8134dede39b71089bde76b	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Pseudomonadaceae	 g__Pseudomonas	
bff4f593c8809e0f4297c52d3bf631d8	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Pseudomonadaceae	 g__Pseudomonas	
d6103053c7d82e0e3dfba9abb6def3f9	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Pseudomonadaceae	 g__Pseudomonas	
dbb15e209715ddc5a12b6884f20cc992	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Pseudomonadaceae	 g__Pseudomonas	
e1f37234084d159ddfde9cc764fa2715	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Pseudomonadaceae	 g__Pseudomonas	
e531f3ec47dd4b8a9e09f5f688d14387	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Pseudomonadaceae	 g__Pseudomonas	
e88491eea48f95f8906d6730dff9819a	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Pseudomonadaceae	 g__Pseudomonas	
ea136a7b581ca452588009424c1ab52f	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Pseudomonadaceae	 g__Pseudomonas	
f8aeec3c1ff0f4e7e1c829e4db0618d9	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Pseudomonadaceae	 g__Pseudomonas	
ff9d93d7b7e46787568f2d241caeaf3b	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Pseudomonadaceae	 g__Pseudomonas	
39c47f3d76baee36a286c74330d36b6f	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Pseudonocardiales	 f__Pseudonocardiaceae	 g__Pseudonocardia	
7a3a2cc68e767dd8ec93bb44f935a3fa	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Pseudonocardiales	 f__Pseudonocardiaceae	 g__Pseudonocardia	
cc60312357314937af544b9333c06feb	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Pseudonocardiales	 f__Pseudonocardiaceae	 g__Pseudonocardia	
e336b4d9aad893488550daaf5d87b898	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Pseudonocardiales	 f__Pseudonocardiaceae	 g__Pseudonocardia	
055a152af3de0f154d64498dabcaa125	d__Bacteria	 p__Actinobacteriota	 c__Actinobacteria	 o__Pseudonocardiales	 f__Pseudonocardiaceae	 g__Pseudonocardiaceae	 s__Saccharopolyspora_rectivirgula
84b3b5c74c81d9d25976a2de9140c953	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Eubacteriales	 f__Eubacteriaceae	 g__Pseudoramibacter	 s__uncultured_bacterium
035b2caff7f3b979da6389a75f7f553e	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Eubacteriales	 f__Eubacteriaceae	 g__Pseudoramibacter	
33aef44ee777d7c4e32e49c6f5ec2702	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Eubacteriales	 f__Eubacteriaceae	 g__Pseudoramibacter	
acb1ce58a9864c8894435d81cda1f32b	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Eubacteriales	 f__Eubacteriaceae	 g__Pseudoramibacter	
db0d250b732b5a677efb3044285d0bbf	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Eubacteriales	 f__Eubacteriaceae	 g__Pseudoramibacter	
19c8b33153ecbc5ab139b86ed996a90e	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Xanthomonadales	 f__Xanthomonadaceae	 g__Pseudoxanthomonas	
2b45a249e169030289e97fad3b6cf894	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Xanthomonadales	 f__Xanthomonadaceae	 g__Pseudoxanthomonas	
47000c43029443a1bc8fc69ed9260be6	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Xanthomonadales	 f__Xanthomonadaceae	 g__Pseudoxanthomonas	
5f1e574982a8d051af8f55f132638e00	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Xanthomonadales	 f__Xanthomonadaceae	 g__Pseudoxanthomonas	
83892cc80b00e9951627e712ad7e9ed6	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Xanthomonadales	 f__Xanthomonadaceae	 g__Pseudoxanthomonas	
0291265436f57f09d915f280a83d91bc	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Bacillales	 f__Planococcaceae	 g__Psychrobacillus	
9170143295e4485d2e413fc0f0116f77	d__Bacteria	 p__Firmicutes	 c__Bacilli	 o__Bacillales	 f__Planococcaceae	 g__Psychrobacillus	
2521785cfa67b79f7127afd9ea9a8a1b	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Moraxellaceae	 g__Psychrobacter	 s__Psychrobacter_faecalis
3cc9680182d22c99a568d7e1fb5212f9	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Moraxellaceae	 g__Psychrobacter	 s__Psychrobacter_faecalis
4bb46346e936af798ce76912590ced33	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Moraxellaceae	 g__Psychrobacter	 s__Psychrobacter_faecalis
75c47af08d8f4b71ebb8c663e3c8a7c2	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Moraxellaceae	 g__Psychrobacter	 s__Psychrobacter_faecalis
c2c229396857919d9b6a4aebd7e3c53d	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Moraxellaceae	 g__Psychrobacter	 s__Psychrobacter_faecalis
0a36fcb1cc140d75c63d553fe18a22db	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Moraxellaceae	 g__Psychrobacter	 s__Psychrobacter_fulvigenes
2fea784067ed2715afd209fbdc7a9aba	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Moraxellaceae	 g__Psychrobacter	 s__Psychrobacter_fulvigenes
5ccd30281011c170e7e836bc752205e6	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Moraxellaceae	 g__Psychrobacter	 s__Psychrobacter_pulmonis
009c3b696939b1160d02a8f48d483f71	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Moraxellaceae	 g__Psychrobacter	
2028f1d2efa039130258e65688f4f9cb	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Moraxellaceae	 g__Psychrobacter	
20403609829bfb892cf3245e867e6060	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Moraxellaceae	 g__Psychrobacter	
308e320e37f0094a89c07359650c9af3	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Moraxellaceae	 g__Psychrobacter	
3f94ecf52597a9b6c0237e6ee78559af	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Moraxellaceae	 g__Psychrobacter	
6a8a401cdf3fa5b9a9e3b0ecae5d0395	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Moraxellaceae	 g__Psychrobacter	
6db2c97532abe971a75024dfeaf40e9d	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Moraxellaceae	 g__Psychrobacter	
765d4fba822977cdcd2a38f72adf5d2b	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Moraxellaceae	 g__Psychrobacter	
8e5422afa3aba08e938f651cd0052728	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Moraxellaceae	 g__Psychrobacter	
cda57c4b79b30220bd045a2cb24ce560	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Moraxellaceae	 g__Psychrobacter	
da95cbc55bea1bce793ea174a722b35d	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Pseudomonadales	 f__Moraxellaceae	 g__Psychrobacter	
200ffc2f9a32e6bccca0ce56c68af7ee	d__Bacteria	 p__Proteobacteria	 c__Alphaproteobacteria	 o__Rhizobiales	 f__Beijerinckiaceae	 g__Psychroglaciecola	 s__uncultured_bacterium
e0a9d82317ce805145940d5db79733df	d__Bacteria	 p__Bacteroidota	 c__Bacteroidia	 o__Chitinophagales	 f__Chitinophagaceae	 g__Puia	 s__uncultured_bacterium
7e22a3a7a5196ab8d1213cf85817a21a	d__Bacteria	 p__Verrucomicrobiota	 c__Verrucomicrobiae	 o__Opitutales	 f__Puniceicoccaceae	 g__Puniceicoccus	 s__uncultured_bacterium
2059d9f1cf76305e40cf47315c63940f	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales	 f__Alcaligenaceae	 g__Pusillimonas	 s__Alcaligenaceae_bacterium
86f2ae1b3d10d2f41a0af67bf6eff4dd	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales	 f__Alcaligenaceae	 g__Pusillimonas	 s__Alcaligenaceae_bacterium
fcaa483d57afc07bc95e9eb97bfb0711	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales	 f__Alcaligenaceae	 g__Pusillimonas	 s__Alcaligenaceae_bacterium
b3587dbf4c106b7eac9f7c6331908a69	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales	 f__Alcaligenaceae	 g__Pusillimonas	 s__uncultured_Pusillimonas
1d0b7a9b9303a137c1c025ebce5d4dc3	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales	 f__Alcaligenaceae	 g__Pusillimonas	
396632445c7d5ad80023d8d852bcd7d7	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales	 f__Alcaligenaceae	 g__Pusillimonas	
4593d5e1099f6faa5110d0000ebc66ae	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales	 f__Alcaligenaceae	 g__Pusillimonas	
a2beff20e11341033c7bc2ba65ed7635	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales	 f__Alcaligenaceae	 g__Pusillimonas	
ebcfd726ec016443c7cb127b0ae43d3f	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales	 f__Alcaligenaceae	 g__Pusillimonas	
f552dac54edafb86634d978398811aed	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales	 f__Alcaligenaceae	 g__Pusillimonas	
ff85002b32a68be2a489040c644509fd	d__Bacteria	 p__Proteobacteria	 c__Gammaproteobacteria	 o__Burkholderiales	 f__Alcaligenaceae	 g__Pusillimonas	
2731d2a637664e7e45a5eb3b090f5aaf	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Oscillospirales	 f__Ruminococcaceae	 g__Pygmaiobacter	 s__Pygmaiobacter_massiliensis
5e619ea4e0c47b9561f755bd2c49ac8f	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Oscillospirales	 f__Ruminococcaceae	 g__Pygmaiobacter	 s__Pygmaiobacter_massiliensis
6202251a73e519398eeeb802d9e86d4b	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Oscillospirales	 f__Ruminococcaceae	 g__Pygmaiobacter	 s__Pygmaiobacter_massiliensis
8cbecaead77c17d619504c8f7ab42ac0	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Oscillospirales	 f__Ruminococcaceae	 g__Pygmaiobacter	 s__Pygmaiobacter_massiliensis
9845bd0223e4f28dfdcb21b6bf541161	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Oscillospirales	 f__Ruminococcaceae	 g__Pygmaiobacter	 s__Pygmaiobacter_massiliensis
2b0f6887b838c7f40ab74642c8d2f795	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Oscillospirales	 f__Ruminococcaceae	 g__Pygmaiobacter	 s__uncultured_bacterium
ec60f96d085154d8eface63e55715c6c	d__Bacteria	 p__Firmicutes	 c__Clostridia	 o__Oscillospirales	 f__Ruminococcaceae	 g__Pygmaiobacter	 s__uncultured_bacterium
7289ae8800c6980fc6c7a5e03be1ca98	d__Bacteria	 p__Synergistota	 c__Synergistia	 o__Synergistales	 f__Synergistaceae	 g__Pyramidobacter	 s__Pyramidobacter_piscolens
0e318443d382d802333261212835f12f	d__Bacteria	 p__Synergistota	 c__Synergistia	 o__Synergistales	 f__Synergistaceae	 g__Pyramidobacter	 s__uncultured_bacterium
42ace4262268154712f2bbbf5b471d8c	d__Bacteria	 p__Synergistota	 c__Synergistia	 o__Synergistales	 f__Synergistaceae	 g__Pyramidobacter	 s__uncultured_bacterium
822c9c699e42d530206fde21e0e9dc61	d__Bacteria	 p__Synergistota	 c__Synergistia	 o__Synergistales	 f__Synergistaceae	 g__Pyramidobacter	 s__unidentified
